subject	artist	word	ink	response	rt	stimulus_congruent	response_correct
S02	TRUE	red	purple	purple	612.1548862819232	FALSE	FALSE
S02	TRUE	red	purple	purple	612.1548862819232	FALSE	FALSE
S02	TRUE	red	green	green	584.8673131933956	FALSE	FALSE
S02	TRUE	red	green	green	584.8673131933956	FALSE	FALSE
S02	TRUE	red	green	green	701.0854158328992	FALSE	FALSE
S02	TRUE	red	green	green	701.0854158328992	FALSE	FALSE
S02	TRUE	red	green	green	709.1511340329788	FALSE	FALSE
S02	TRUE	red	green	green	709.1511340329788	FALSE	FALSE
S02	TRUE	red	green	red	641.8679104371137	FALSE	TRUE
S02	TRUE	red	green	green	641.8679104371137	FALSE	FALSE
S02	TRUE	red	green	green	732.8324906537403	FALSE	FALSE
S02	TRUE	red	green	green	732.8324906537403	FALSE	FALSE
S02	TRUE	red	red	red	578.6354411240662	TRUE	TRUE
S02	TRUE	red	red	red	578.6354411240662	TRUE	TRUE
S02	TRUE	red	red	red	621.6954800761546	TRUE	TRUE
S02	TRUE	red	red	red	621.6954800761546	TRUE	TRUE
S02	TRUE	red	red	red	697.076397950411	TRUE	TRUE
S02	TRUE	red	red	red	697.076397950411	TRUE	TRUE
S02	TRUE	red	red	red	541.0351985377539	TRUE	TRUE
S02	TRUE	red	red	red	541.0351985377539	TRUE	TRUE
S02	TRUE	red	red	red	627.7086720945434	TRUE	TRUE
S02	TRUE	red	red	red	627.7086720945434	TRUE	TRUE
S02	TRUE	red	brown	red	730.2221017028713	FALSE	TRUE
S02	TRUE	red	brown	brown	730.2221017028713	FALSE	FALSE
S02	TRUE	red	brown	brown	552.8343877702712	FALSE	FALSE
S02	TRUE	red	brown	brown	552.8343877702712	FALSE	FALSE
S02	TRUE	red	brown	brown	731.9622159463167	FALSE	FALSE
S02	TRUE	red	brown	brown	731.9622159463167	FALSE	FALSE
S02	TRUE	red	brown	brown	664.5830822080952	FALSE	FALSE
S02	TRUE	red	brown	brown	664.5830822080952	FALSE	FALSE
S02	TRUE	red	brown	brown	692.7806247901336	FALSE	FALSE
S02	TRUE	red	brown	brown	692.7806247901336	FALSE	FALSE
S02	TRUE	brown	blue	blue	793.7802060397203	FALSE	FALSE
S02	TRUE	brown	blue	blue	793.7802060397203	FALSE	FALSE
S02	TRUE	brown	blue	blue	652.8532974371828	FALSE	FALSE
S02	TRUE	brown	blue	blue	652.8532974371828	FALSE	FALSE
S02	TRUE	brown	blue	blue	728.9090517808688	FALSE	FALSE
S02	TRUE	brown	blue	blue	728.9090517808688	FALSE	FALSE
S02	TRUE	brown	blue	blue	664.5767779109909	FALSE	FALSE
S02	TRUE	brown	blue	blue	664.5767779109909	FALSE	FALSE
S02	TRUE	brown	blue	blue	672.6370032986084	FALSE	FALSE
S02	TRUE	brown	blue	blue	672.6370032986084	FALSE	FALSE
S02	TRUE	brown	purple	purple	630.3157332536133	FALSE	FALSE
S02	TRUE	brown	purple	purple	630.3157332536133	FALSE	FALSE
S02	TRUE	brown	purple	purple	721.783381614978	FALSE	FALSE
S02	TRUE	brown	purple	purple	721.783381614978	FALSE	FALSE
S02	TRUE	brown	purple	purple	733.1323737668297	FALSE	FALSE
S02	TRUE	brown	purple	purple	733.1323737668297	FALSE	FALSE
S02	TRUE	brown	purple	purple	824.5592826935975	FALSE	FALSE
S02	TRUE	brown	purple	purple	824.5592826935975	FALSE	FALSE
S02	TRUE	brown	purple	purple	776.3285887111745	FALSE	FALSE
S02	TRUE	brown	purple	NA	NA	FALSE	NA
S02	TRUE	brown	green	brown	619.0284887507746	FALSE	TRUE
S02	TRUE	brown	green	green	619.0284887507746	FALSE	FALSE
S02	TRUE	brown	green	green	675.6047306962868	FALSE	FALSE
S02	TRUE	brown	green	green	675.6047306962868	FALSE	FALSE
S02	TRUE	brown	green	green	613.3436816820747	FALSE	FALSE
S02	TRUE	brown	green	green	613.3436816820747	FALSE	FALSE
S02	TRUE	brown	green	green	758.5710696410939	FALSE	FALSE
S02	TRUE	brown	green	green	758.5710696410939	FALSE	FALSE
S02	TRUE	brown	green	green	704.6549518926615	FALSE	FALSE
S02	TRUE	brown	green	green	704.6549518926615	FALSE	FALSE
S02	TRUE	brown	red	red	706.5762081626629	FALSE	FALSE
S02	TRUE	brown	red	red	706.5762081626629	FALSE	FALSE
S02	TRUE	brown	red	red	713.0487242228893	FALSE	FALSE
S02	TRUE	brown	red	red	713.0487242228893	FALSE	FALSE
S02	TRUE	brown	red	brown	656.7181473537846	FALSE	TRUE
S02	TRUE	brown	red	red	656.7181473537846	FALSE	FALSE
S02	TRUE	brown	red	red	770.4339323708566	FALSE	FALSE
S02	TRUE	brown	red	red	770.4339323708566	FALSE	FALSE
S02	TRUE	brown	red	red	716.5377655286403	FALSE	FALSE
S02	TRUE	brown	red	red	716.5377655286403	FALSE	FALSE
S02	TRUE	brown	brown	brown	715.8065514416244	TRUE	TRUE
S02	TRUE	brown	brown	brown	715.8065514416244	TRUE	TRUE
S02	TRUE	brown	brown	brown	626.2487707730428	TRUE	TRUE
S02	TRUE	brown	brown	brown	626.2487707730428	TRUE	TRUE
S02	TRUE	brown	brown	brown	685.7309076746782	TRUE	TRUE
S02	TRUE	brown	brown	brown	685.7309076746782	TRUE	TRUE
S02	TRUE	brown	brown	brown	681.9868991033653	TRUE	TRUE
S02	TRUE	brown	brown	NA	NA	TRUE	NA
S02	TRUE	brown	brown	brown	690.7988008321026	TRUE	TRUE
S02	TRUE	brown	brown	NA	NA	TRUE	NA
S03	FALSE	blue	blue	blue	727.2337570224289	TRUE	TRUE
S03	FALSE	blue	blue	blue	727.2337570224289	TRUE	TRUE
S03	FALSE	blue	blue	blue	672.1140959860086	TRUE	TRUE
S03	FALSE	blue	blue	blue	672.1140959860086	TRUE	TRUE
S03	FALSE	blue	blue	blue	630.9220406712798	TRUE	TRUE
S03	FALSE	blue	blue	blue	630.9220406712798	TRUE	TRUE
S03	FALSE	blue	blue	NA	NA	TRUE	NA
S03	FALSE	blue	blue	blue	526.8317234374778	TRUE	TRUE
S03	FALSE	blue	blue	blue	715.809627645289	TRUE	TRUE
S03	FALSE	blue	blue	blue	715.809627645289	TRUE	TRUE
S03	FALSE	blue	purple	purple	567.3623884847584	FALSE	FALSE
S03	FALSE	blue	purple	purple	567.3623884847584	FALSE	FALSE
S03	FALSE	blue	purple	purple	650.5844466268594	FALSE	FALSE
S03	FALSE	blue	purple	purple	650.5844466268594	FALSE	FALSE
S03	FALSE	blue	purple	purple	703.3029037382228	FALSE	FALSE
S03	FALSE	blue	purple	purple	703.3029037382228	FALSE	FALSE
S03	FALSE	blue	purple	purple	726.4431930930773	FALSE	FALSE
S03	FALSE	blue	purple	purple	726.4431930930773	FALSE	FALSE
S03	FALSE	blue	purple	purple	748.4481615434568	FALSE	FALSE
S03	FALSE	blue	purple	purple	748.4481615434568	FALSE	FALSE
S03	FALSE	blue	green	green	750.165207499424	FALSE	FALSE
S03	FALSE	blue	green	green	750.165207499424	FALSE	FALSE
S03	FALSE	blue	green	green	611.8477495826434	FALSE	FALSE
S03	FALSE	blue	green	green	611.8477495826434	FALSE	FALSE
S03	FALSE	blue	green	green	741.0707075169196	FALSE	FALSE
S03	FALSE	blue	green	green	741.0707075169196	FALSE	FALSE
S03	FALSE	blue	green	green	708.173699390625	FALSE	FALSE
S03	FALSE	blue	green	green	708.173699390625	FALSE	FALSE
S03	FALSE	blue	green	green	669.7469392036164	FALSE	FALSE
S03	FALSE	blue	green	green	669.7469392036164	FALSE	FALSE
S03	FALSE	blue	red	red	521.2163876332786	FALSE	FALSE
S03	FALSE	blue	red	red	521.2163876332786	FALSE	FALSE
S03	FALSE	blue	red	red	828.7328494885217	FALSE	FALSE
S03	FALSE	blue	red	red	828.7328494885217	FALSE	FALSE
S03	FALSE	blue	red	red	591.9763274129273	FALSE	FALSE
S03	FALSE	blue	red	red	591.9763274129273	FALSE	FALSE
S03	FALSE	blue	red	red	677.9618321982432	FALSE	FALSE
S03	FALSE	blue	red	red	677.9618321982432	FALSE	FALSE
S03	FALSE	blue	red	red	610.5449662881413	FALSE	FALSE
S03	FALSE	blue	red	red	610.5449662881413	FALSE	FALSE
S03	FALSE	blue	brown	brown	701.3476875275671	FALSE	FALSE
S03	FALSE	blue	brown	brown	701.3476875275671	FALSE	FALSE
S03	FALSE	blue	brown	brown	663.96980910120806	FALSE	FALSE
S03	FALSE	blue	brown	brown	663.96980910120806	FALSE	FALSE
S03	FALSE	blue	brown	brown	596.8434656614361	FALSE	FALSE
S03	FALSE	blue	brown	brown	596.8434656614361	FALSE	FALSE
S03	FALSE	blue	brown	brown	678.68225763385135	FALSE	FALSE
S03	FALSE	blue	brown	brown	678.68225763385135	FALSE	FALSE
S03	FALSE	blue	brown	brown	725.876081291676	FALSE	FALSE
S03	FALSE	blue	brown	brown	725.876081291676	FALSE	FALSE
S03	FALSE	purple	blue	blue	708.427945190024	FALSE	FALSE
S03	FALSE	purple	blue	blue	708.427945190024	FALSE	FALSE
S03	FALSE	purple	blue	blue	693.5503753291102	FALSE	FALSE
S03	FALSE	purple	blue	blue	693.5503753291102	FALSE	FALSE
S03	FALSE	purple	blue	blue	676.922084571786	FALSE	FALSE
S03	FALSE	purple	blue	blue	676.922084571786	FALSE	FALSE
S03	FALSE	purple	blue	blue	737.6800316699557	FALSE	FALSE
S03	FALSE	purple	blue	blue	737.6800316699557	FALSE	FALSE
S03	FALSE	purple	blue	NA	NA	FALSE	NA
S03	FALSE	purple	blue	blue	752.3006921177941	FALSE	FALSE
S03	FALSE	purple	purple	purple	597.6859888286773	TRUE	TRUE
S03	FALSE	purple	purple	purple	597.6859888286773	TRUE	TRUE
S03	FALSE	purple	purple	purple	731.5807301171553	TRUE	TRUE
S03	FALSE	purple	purple	purple	731.5807301171553	TRUE	TRUE
S03	FALSE	purple	purple	purple	705.3915791444499	TRUE	TRUE
S03	FALSE	purple	purple	purple	705.3915791444499	TRUE	TRUE
S03	FALSE	purple	purple	purple	557.1419584899144	TRUE	TRUE
S03	FALSE	purple	purple	purple	557.1419584899144	TRUE	TRUE
S03	FALSE	purple	purple	purple	731.0011189901056	TRUE	TRUE
S03	FALSE	purple	purple	purple	731.0011189901056	TRUE	TRUE
S03	FALSE	purple	green	green	819.7255402215893	FALSE	FALSE
S03	FALSE	purple	green	green	819.7255402215893	FALSE	FALSE
S03	FALSE	purple	green	NA	NA	FALSE	NA
S03	FALSE	purple	green	green	599.2042912624064	FALSE	FALSE
S03	FALSE	purple	green	NA	NA	FALSE	NA
S03	FALSE	purple	green	green	676.7423496755434	FALSE	FALSE
S03	FALSE	purple	green	green	738.971450157839	FALSE	FALSE
S03	FALSE	purple	green	green	738.971450157839	FALSE	FALSE
S03	FALSE	purple	green	NA	NA	FALSE	NA
S03	FALSE	purple	green	green	700.1107140536656	FALSE	FALSE
S03	FALSE	purple	red	red	723.9888689418619	FALSE	FALSE
S03	FALSE	purple	red	red	723.9888689418619	FALSE	FALSE
S03	FALSE	purple	red	red	702.7760783278379	FALSE	FALSE
S03	FALSE	purple	red	red	702.7760783278379	FALSE	FALSE
S03	FALSE	purple	red	red	688.1063896857665	FALSE	FALSE
S03	FALSE	purple	red	red	688.1063896857665	FALSE	FALSE
S03	FALSE	purple	red	red	664.1059514292183	FALSE	FALSE
S03	FALSE	purple	red	red	664.1059514292183	FALSE	FALSE
S03	FALSE	purple	red	red	815.9071904246604	FALSE	FALSE
S03	FALSE	purple	red	red	815.9071904246604	FALSE	FALSE
S03	FALSE	purple	brown	brown	680.641583399738	FALSE	FALSE
S03	FALSE	purple	brown	brown	680.641583399738	FALSE	FALSE
S03	FALSE	purple	brown	brown	598.0594929107831	FALSE	FALSE
S03	FALSE	purple	brown	brown	598.0594929107831	FALSE	FALSE
S03	FALSE	purple	brown	purple	625.6389564433164	FALSE	TRUE
S03	FALSE	purple	brown	brown	625.6389564433164	FALSE	FALSE
S03	FALSE	purple	brown	brown	651.3832294064559	FALSE	FALSE
S03	FALSE	purple	brown	brown	651.3832294064559	FALSE	FALSE
S03	FALSE	purple	brown	brown	674.0598900244415	FALSE	FALSE
S03	FALSE	purple	brown	brown	674.0598900244415	FALSE	FALSE
S03	FALSE	green	blue	blue	759.3450254384392	FALSE	FALSE
S03	FALSE	green	blue	blue	759.3450254384392	FALSE	FALSE
S03	FALSE	green	blue	blue	707.1606903174518	FALSE	FALSE
S03	FALSE	green	blue	blue	707.1606903174518	FALSE	FALSE
S03	FALSE	green	blue	blue	787.7293050855699	FALSE	FALSE
S03	FALSE	green	blue	blue	787.7293050855699	FALSE	FALSE
S03	FALSE	green	blue	blue	677.4496942536592	FALSE	FALSE
S03	FALSE	green	blue	blue	677.4496942536592	FALSE	FALSE
S03	FALSE	green	blue	NA	NA	FALSE	NA
S03	FALSE	green	blue	blue	632.6540634112071	FALSE	FALSE
S03	FALSE	green	purple	purple	701.9821752086077	FALSE	FALSE
S03	FALSE	green	purple	purple	701.9821752086077	FALSE	FALSE
S03	FALSE	green	purple	purple	625.4752473253466	FALSE	FALSE
S03	FALSE	green	purple	purple	625.4752473253466	FALSE	FALSE
S03	FALSE	green	purple	NA	NA	FALSE	NA
S03	FALSE	green	purple	purple	622.6203977036614	FALSE	FALSE
S03	FALSE	green	purple	purple	587.091302011412	FALSE	FALSE
S03	FALSE	green	purple	purple	587.091302011412	FALSE	FALSE
S03	FALSE	green	purple	purple	580.0197096701695	FALSE	FALSE
S03	FALSE	green	purple	purple	580.0197096701695	FALSE	FALSE
S03	FALSE	green	green	green	593.683346283701	TRUE	TRUE
S03	FALSE	green	green	green	593.683346283701	TRUE	TRUE
S03	FALSE	green	green	green	712.0567660612039	TRUE	TRUE
S03	FALSE	green	green	green	712.0567660612039	TRUE	TRUE
S03	FALSE	green	green	green	565.5724209411607	TRUE	TRUE
S03	FALSE	green	green	green	565.5724209411607	TRUE	TRUE
S03	FALSE	green	green	green	681.2157769113248	TRUE	TRUE
S03	FALSE	green	green	green	681.2157769113248	TRUE	TRUE
S03	FALSE	green	green	green	542.5780829566178	TRUE	TRUE
S03	FALSE	green	green	green	542.5780829566178	TRUE	TRUE
S03	FALSE	green	red	red	746.986180004221	FALSE	FALSE
S03	FALSE	green	red	red	746.986180004221	FALSE	FALSE
S03	FALSE	green	red	red	631.8923256829175	FALSE	FALSE
S03	FALSE	green	red	red	631.8923256829175	FALSE	FALSE
S03	FALSE	green	red	red	627.0522722021955	FALSE	FALSE
S03	FALSE	green	red	red	627.0522722021955	FALSE	FALSE
S03	FALSE	green	red	NA	NA	FALSE	NA
S03	FALSE	green	red	red	818.8922466424003	FALSE	FALSE
S03	FALSE	green	red	red	723.9675756241508	FALSE	FALSE
S03	FALSE	green	red	red	723.9675756241508	FALSE	FALSE
S03	FALSE	green	brown	brown	651.1488638554124	FALSE	FALSE
S03	FALSE	green	brown	brown	651.1488638554124	FALSE	FALSE
S03	FALSE	green	brown	brown	677.2747284754134	FALSE	FALSE
S03	FALSE	green	brown	brown	677.2747284754134	FALSE	FALSE
S03	FALSE	green	brown	brown	661.5850981860276	FALSE	FALSE
S03	FALSE	green	brown	brown	661.5850981860276	FALSE	FALSE
S03	FALSE	green	brown	brown	675.4769421283033	FALSE	FALSE
S03	FALSE	green	brown	brown	675.4769421283033	FALSE	FALSE
S03	FALSE	green	brown	brown	718.5364628422789	FALSE	FALSE
S03	FALSE	green	brown	brown	718.5364628422789	FALSE	FALSE
S03	FALSE	red	blue	red	719.1881527531466	FALSE	TRUE
S03	FALSE	red	blue	blue	719.1881527531466	FALSE	FALSE
S03	FALSE	red	blue	blue	678.2475176090768	FALSE	FALSE
S03	FALSE	red	blue	blue	678.2475176090768	FALSE	FALSE
S03	FALSE	red	blue	blue	831.9867050230929	FALSE	FALSE
S03	FALSE	red	blue	NA	NA	FALSE	NA
S03	FALSE	red	blue	blue	561.3428340089574	FALSE	FALSE
S03	FALSE	red	blue	NA	NA	FALSE	NA
S03	FALSE	red	blue	blue	620.3852633049733	FALSE	FALSE
S03	FALSE	red	blue	red	620.3852633049733	FALSE	TRUE
S03	FALSE	red	purple	purple	715.4521264530177	FALSE	FALSE
S03	FALSE	red	purple	purple	715.4521264530177	FALSE	FALSE
S03	FALSE	red	purple	purple	783.7091311098875	FALSE	FALSE
S03	FALSE	red	purple	purple	783.7091311098875	FALSE	FALSE
S03	FALSE	red	purple	purple	560.1166870994274	FALSE	FALSE
S03	FALSE	red	purple	purple	560.1166870994274	FALSE	FALSE
S03	FALSE	red	purple	purple	750.9517319602379	FALSE	FALSE
S03	FALSE	red	purple	purple	750.9517319602379	FALSE	FALSE
S03	FALSE	red	purple	purple	679.6323969553151	FALSE	FALSE
S03	FALSE	red	purple	NA	NA	FALSE	NA
S03	FALSE	red	green	green	718.9467415517829	FALSE	FALSE
S03	FALSE	red	green	NA	NA	FALSE	NA
S03	FALSE	red	green	red	664.0932876159918	FALSE	TRUE
S03	FALSE	red	green	green	664.0932876159918	FALSE	FALSE
S03	FALSE	red	green	green	639.1458943123116	FALSE	FALSE
S03	FALSE	red	green	green	639.1458943123116	FALSE	FALSE
S03	FALSE	red	green	green	574.2642484767863	FALSE	FALSE
S03	FALSE	red	green	green	574.2642484767863	FALSE	FALSE
S03	FALSE	red	green	red	535.3076753331774	FALSE	TRUE
S03	FALSE	red	green	green	535.3076753331774	FALSE	FALSE
S03	FALSE	red	red	red	655.4345759274638	TRUE	TRUE
S03	FALSE	red	red	red	655.4345759274638	TRUE	TRUE
S03	FALSE	red	red	red	626.3681655829959	TRUE	TRUE
S03	FALSE	red	red	red	626.3681655829959	TRUE	TRUE
S03	FALSE	red	red	red	545.0029984337998	TRUE	TRUE
S03	FALSE	red	red	red	545.0029984337998	TRUE	TRUE
S03	FALSE	red	red	red	660.4398754221619	TRUE	TRUE
S03	FALSE	red	red	red	660.4398754221619	TRUE	TRUE
S03	FALSE	red	red	red	581.493336709076	TRUE	TRUE
S03	FALSE	red	red	red	581.493336709076	TRUE	TRUE
S03	FALSE	red	brown	brown	645.2428943476249	FALSE	FALSE
S03	FALSE	red	brown	brown	645.2428943476249	FALSE	FALSE
S03	FALSE	red	brown	brown	588.7682473920552	FALSE	FALSE
S03	FALSE	red	brown	brown	588.7682473920552	FALSE	FALSE
S03	FALSE	red	brown	brown	582.7813133979179	FALSE	FALSE
S03	FALSE	red	brown	brown	582.7813133979179	FALSE	FALSE
S03	FALSE	red	brown	brown	551.2485412376807	FALSE	FALSE
S03	FALSE	red	brown	brown	551.2485412376807	FALSE	FALSE
S03	FALSE	red	brown	brown	544.5492305301327	FALSE	FALSE
S03	FALSE	red	brown	red	544.5492305301327	FALSE	TRUE
S03	FALSE	brown	blue	blue	580.4389064523976	FALSE	FALSE
S03	FALSE	brown	blue	blue	580.4389064523976	FALSE	FALSE
S03	FALSE	brown	blue	blue	742.9759127793843	FALSE	FALSE
S03	FALSE	brown	blue	blue	742.9759127793843	FALSE	FALSE
S03	FALSE	brown	blue	blue	760.6937521596356	FALSE	FALSE
S03	FALSE	brown	blue	blue	760.6937521596356	FALSE	FALSE
S03	FALSE	brown	blue	blue	717.7249188877682	FALSE	FALSE
S03	FALSE	brown	blue	blue	717.7249188877682	FALSE	FALSE
S03	FALSE	brown	blue	blue	710.9896049928957	FALSE	FALSE
S03	FALSE	brown	blue	blue	710.9896049928957	FALSE	FALSE
S03	FALSE	brown	purple	purple	676.1278691513915	FALSE	FALSE
S03	FALSE	brown	purple	purple	676.1278691513915	FALSE	FALSE
S03	FALSE	brown	purple	purple	625.2455702734572	FALSE	FALSE
S03	FALSE	brown	purple	purple	625.2455702734572	FALSE	FALSE
S03	FALSE	brown	purple	purple	680.7326760084087	FALSE	FALSE
S03	FALSE	brown	purple	purple	680.7326760084087	FALSE	FALSE
S03	FALSE	brown	purple	purple	758.6209582823859	FALSE	FALSE
S03	FALSE	brown	purple	NA	NA	FALSE	NA
S03	FALSE	brown	purple	purple	693.5968644268091	FALSE	FALSE
S03	FALSE	brown	purple	purple	693.5968644268091	FALSE	FALSE
S03	FALSE	brown	green	green	667.5321910937442	FALSE	FALSE
S03	FALSE	brown	green	green	667.5321910937442	FALSE	FALSE
S03	FALSE	brown	green	green	617.4721164053063	FALSE	FALSE
S03	FALSE	brown	green	NA	NA	FALSE	NA
S03	FALSE	brown	green	green	779.5312020321376	FALSE	FALSE
S03	FALSE	brown	green	green	779.5312020321376	FALSE	FALSE
S03	FALSE	brown	green	green	727.2520396233373	FALSE	FALSE
S03	FALSE	brown	green	green	727.2520396233373	FALSE	FALSE
S03	FALSE	brown	green	brown	704.5756869863393	FALSE	TRUE
S03	FALSE	brown	green	green	704.5756869863393	FALSE	FALSE
S03	FALSE	brown	red	red	545.967211013609	FALSE	FALSE
S03	FALSE	brown	red	red	545.967211013609	FALSE	FALSE
S03	FALSE	brown	red	red	811.9112402547269	FALSE	FALSE
S03	FALSE	brown	red	red	811.9112402547269	FALSE	FALSE
S03	FALSE	brown	red	NA	NA	FALSE	NA
S03	FALSE	brown	red	red	702.3238270863623	FALSE	FALSE
S03	FALSE	brown	red	red	721.1677857086772	FALSE	FALSE
S03	FALSE	brown	red	red	721.1677857086772	FALSE	FALSE
S03	FALSE	brown	red	red	486.20950867881226	FALSE	FALSE
S03	FALSE	brown	red	red	486.20950867881226	FALSE	FALSE
S03	FALSE	brown	brown	brown	635.5592970396317	TRUE	TRUE
S03	FALSE	brown	brown	brown	635.5592970396317	TRUE	TRUE
S03	FALSE	brown	brown	brown	522.2041110827156	TRUE	TRUE
S03	FALSE	brown	brown	brown	522.2041110827156	TRUE	TRUE
S03	FALSE	brown	brown	brown	464.70628558963784	TRUE	TRUE
S03	FALSE	brown	brown	brown	464.70628558963784	TRUE	TRUE
S03	FALSE	brown	brown	brown	629.0352325556644	TRUE	TRUE
S03	FALSE	brown	brown	brown	629.0352325556644	TRUE	TRUE
S03	FALSE	brown	brown	brown	784.3678053623413	TRUE	TRUE
S03	FALSE	brown	brown	brown	784.3678053623413	TRUE	TRUE
S04	TRUE	blue	blue	blue	827.710708438605	TRUE	TRUE
S04	TRUE	blue	blue	blue	827.710708438605	TRUE	TRUE
S04	TRUE	blue	blue	blue	831.3166442543568	TRUE	TRUE
S04	TRUE	blue	blue	blue	831.3166442543568	TRUE	TRUE
S04	TRUE	blue	blue	blue	879.564685442801	TRUE	TRUE
S04	TRUE	blue	blue	blue	879.564685442801	TRUE	TRUE
S04	TRUE	blue	blue	blue	800.2948981369775	TRUE	TRUE
S04	TRUE	blue	blue	blue	800.2948981369775	TRUE	TRUE
S04	TRUE	blue	blue	blue	859.8873894208274	TRUE	TRUE
S04	TRUE	blue	blue	blue	859.8873894208274	TRUE	TRUE
S04	TRUE	blue	purple	purple	961.8460893049224	FALSE	FALSE
S04	TRUE	blue	purple	purple	961.8460893049224	FALSE	FALSE
S04	TRUE	blue	purple	purple	904.810572695006	FALSE	FALSE
S04	TRUE	blue	purple	purple	904.810572695006	FALSE	FALSE
S04	TRUE	blue	purple	blue	865.7723008543519	FALSE	TRUE
S04	TRUE	blue	purple	NA	NA	FALSE	NA
S04	TRUE	blue	purple	purple	960.6404078790284	FALSE	FALSE
S04	TRUE	blue	purple	purple	960.6404078790284	FALSE	FALSE
S04	TRUE	blue	purple	blue	790.973226956511	FALSE	TRUE
S04	TRUE	blue	purple	purple	790.973226956511	FALSE	FALSE
S04	TRUE	blue	green	green	894.382865930846	FALSE	FALSE
S04	TRUE	blue	green	green	894.382865930846	FALSE	FALSE
S04	TRUE	blue	green	green	822.301047495328	FALSE	FALSE
S04	TRUE	blue	green	green	822.301047495328	FALSE	FALSE
S04	TRUE	blue	green	green	992.957111408938	FALSE	FALSE
S04	TRUE	blue	green	green	992.957111408938	FALSE	FALSE
S04	TRUE	blue	green	green	937.8507870587318	FALSE	FALSE
S04	TRUE	blue	green	green	937.8507870587318	FALSE	FALSE
S04	TRUE	blue	green	green	798.0775336741971	FALSE	FALSE
S04	TRUE	blue	green	green	798.0775336741971	FALSE	FALSE
S04	TRUE	blue	red	red	1059.8892466409995	FALSE	FALSE
S04	TRUE	blue	red	red	1059.8892466409995	FALSE	FALSE
S04	TRUE	blue	red	red	852.3817139839578	FALSE	FALSE
S04	TRUE	blue	red	red	852.3817139839578	FALSE	FALSE
S04	TRUE	blue	red	red	836.9261602957566	FALSE	FALSE
S04	TRUE	blue	red	red	836.9261602957566	FALSE	FALSE
S04	TRUE	blue	red	red	948.2768222826392	FALSE	FALSE
S04	TRUE	blue	red	red	948.2768222826392	FALSE	FALSE
S04	TRUE	blue	red	red	1019.5410472574196	FALSE	FALSE
S04	TRUE	blue	red	red	1019.5410472574196	FALSE	FALSE
S04	TRUE	blue	brown	brown	825.0681783729324	FALSE	FALSE
S04	TRUE	blue	brown	brown	825.0681783729324	FALSE	FALSE
S04	TRUE	blue	brown	brown	1036.4329209407365	FALSE	FALSE
S04	TRUE	blue	brown	brown	1036.4329209407365	FALSE	FALSE
S04	TRUE	blue	brown	brown	676.9390406177655	FALSE	FALSE
S04	TRUE	blue	brown	brown	676.9390406177655	FALSE	FALSE
S04	TRUE	blue	brown	brown	983.2566307046808	FALSE	FALSE
S04	TRUE	blue	brown	brown	983.2566307046808	FALSE	FALSE
S04	TRUE	blue	brown	brown	915.4549430542852	FALSE	FALSE
S04	TRUE	blue	brown	brown	915.4549430542852	FALSE	FALSE
S04	TRUE	purple	blue	blue	861.7989187043436	FALSE	FALSE
S04	TRUE	purple	blue	blue	861.7989187043436	FALSE	FALSE
S04	TRUE	purple	blue	blue	957.0611280434676	FALSE	FALSE
S04	TRUE	purple	blue	blue	957.0611280434676	FALSE	FALSE
S04	TRUE	purple	blue	blue	995.0409297616296	FALSE	FALSE
S04	TRUE	purple	blue	blue	995.0409297616296	FALSE	FALSE
S04	TRUE	purple	blue	blue	769.7242776410565	FALSE	FALSE
S04	TRUE	purple	blue	blue	769.7242776410565	FALSE	FALSE
S04	TRUE	purple	blue	purple	1003.0417181390116	FALSE	TRUE
S04	TRUE	purple	blue	blue	1003.0417181390116	FALSE	FALSE
S04	TRUE	purple	purple	purple	804.17415361928	TRUE	TRUE
S04	TRUE	purple	purple	purple	804.17415361928	TRUE	TRUE
S04	TRUE	purple	purple	purple	793.651744864781	TRUE	TRUE
S04	TRUE	purple	purple	purple	793.651744864781	TRUE	TRUE
S04	TRUE	purple	purple	purple	919.5658357815206	TRUE	TRUE
S04	TRUE	purple	purple	purple	919.5658357815206	TRUE	TRUE
S04	TRUE	purple	purple	purple	888.7911392692001	TRUE	TRUE
S04	TRUE	purple	purple	purple	888.7911392692001	TRUE	TRUE
S04	TRUE	purple	purple	purple	864.969377654815	TRUE	TRUE
S04	TRUE	purple	purple	purple	864.969377654815	TRUE	TRUE
S04	TRUE	purple	green	green	916.1380174894708	FALSE	FALSE
S04	TRUE	purple	green	green	916.1380174894708	FALSE	FALSE
